# N l b R fracMedian appU appV Au Av SNR
288 43.1485818867 -26.487739794 105.8 0.0 22.1071701999 20.9908602887 0.299741861373 0.283431950197 7.0174453151
289 44.4186365048 -28.5310093592 102.7 0.0 22.1080432163 20.9881720087 0.365190998279 0.34531979071 7.01617059428
290 45.7328165218 -30.5649304558 96.0 0.0 22.1080806917 20.9802361273 0.511724526547 0.483879962105 7.03264128382
291 47.0970484736 -32.5880715619 106.0 0.0 22.1059056452 20.9898876903 0.294376318883 0.278358363995 7.02961484241
292 48.5179066821 -34.5988320965 104.9 0.0 22.1062446348 20.988975673 0.317367193829 0.30009823207 7.02884220085
293 50.0027138477 -36.5954112225 110.7 0.0 22.1059248299 20.9950320314 0.20018672552 0.189293926973 7.01851450846
294 51.5596548377 -38.5757708827 112.1 0.000148621275282 22.105609953 20.9962192216 0.172581890002 0.163191158645 7.01849574034
295 53.1979044172 -40.5375918932 113.2 0.000147913712259 22.1055355201 20.9973026201 0.151303385869 0.143070485823 7.01677821808
296 54.9277688799 -42.4782217193 98.1 0.0 22.1095792406 20.9842099498 0.466234203726 0.440864912912 7.01226506922
297 56.7608401357 -44.3946123619 69.9 0.0 22.1171454391 20.951318561 1.20975956038 1.14393268226 7.01996037636
298 58.7101584228 -46.283246613 96.1 0.0 22.1096180551 20.9818128536 0.511001116708 0.483195915304 7.01700563909
299 60.7903759481 -48.1400508625 104.0 0.0 22.10731624 20.9889708575 0.337149543539 0.318804161005 7.02028675383
300 63.0179076763 -49.9602927423 109.0 0.0 22.1055274716 20.9928277058 0.233394981883 0.220695216138 7.02638156661
301 65.41104622 -51.7384623532 109.4 0.0 22.1061343443 20.9938343657 0.226047734283 0.213747755725 7.01939313397
302 67.9900041903 -53.4681369309 105.9 0.0 22.1057306669 20.9896107119 0.296250866391 0.280130911391 7.03160269626
303 70.7768279954 -55.1418308204 110.7 0.000141726640497 22.1064786312 20.9955556985 0.200740526766 0.189817594126 7.01298239338
304 73.7951016667 -56.7508364802 109.0 0.0 22.1057910447 20.9930769371 0.23365855502 0.220944447419 7.02374600203
305 77.0693279855 -58.285068127 107.7 0.0 22.1064779825 20.9923088166 0.260399465971 0.246230300073 7.01989539285
306 80.6238424518 -59.7329288767 109.9 0.000113188417088 22.1067208784 20.9949277761 0.216732416321 0.204939313939 7.01238722664
307 84.4810951268 -61.0812349486 110.8 0.000122640820857 22.1054087658 20.9946507357 0.197709963806 0.186951933768 7.02344510322
308 88.6591501436 -62.3152461854 107.7 0.0 22.107293206 20.9930796812 0.261214689519 0.247001164706 7.01175130541
309 90.646295575 -65.5154206003 112.8 0.000124858206945 22.1044523466 20.995860131 0.157906848323 0.149314632813 7.02849863422
310 95.7777908646 -66.5475650825 112.9 0.000120263823046 22.1043819862 20.9958983017 0.155912276618 0.147428592119 7.02897875444
311 101.304413948 -67.4074389213 112.6 0.000113455697764 22.1058356006 20.9969584341 0.163143648058 0.154266481563 7.01512013433
312 107.187537757 -68.07463354 107.3 0.0 22.1065521165 20.9919392632 0.26855350662 0.25394065335 7.02008904717
313 113.357456336 -68.5310779626 108.6 0.0 22.1056213141 20.9924820418 0.241472187843 0.228332915546 7.02636803427
314 119.714431453 -68.7631119658 99.0 0.0 22.1093682099 20.9850894664 0.446192236878 0.421913493436 7.01209703054
315 126.136579959 -68.7633450872 104.6 0.0 22.1069336523 20.9892888023 0.324275229685 0.306630379651 7.02266969553
316 132.493812471 -68.5317697433 101.0 0.0 22.1085223908 20.9866528847 0.40191552192 0.380046015829 7.015555368
317 138.664213966 -68.0757624085 94.8 0.0 22.1103858037 20.9809295428 0.541344117038 0.511887856159 7.01272106654
318 144.547991672 -67.4089724575 110.3 7.3564459287e-05 22.1049719203 20.9937032554 0.207094358094 0.195825693216 7.02895300604
319 150.075376391 -66.5494641286 110.6 7.33254332892e-05 22.1058705146 20.9948738873 0.202094879802 0.191098252492 7.0192847527
320 155.207681702 -65.5176432882 114.7 8.44705757273e-05 22.1039527104 20.9973613347 0.121135620866 0.114544245182 7.02927753701
321 159.93319277 -64.3344239511 114.0 8.07859252742e-05 22.104020347 20.9967019855 0.134496090328 0.127177728866 7.03014781825
322 164.260522263 -63.0198789919 114.7 7.97609446392e-05 22.1055925578 20.9989119528 0.122775468258 0.116094863244 7.01288865091
323 168.211692198 -61.5924141479 115.2 7.83671206216e-05 22.1046665152 20.9985502484 0.112404119801 0.106287852952 7.02104163363
324 171.816262477 -60.0683787817 113.9 7.42421997373e-05 22.1041318758 20.9967037539 0.136513255388 0.129085133538 7.02925386076
325 175.106970375 -58.4619837737 113.8 7.21128157416e-05 22.1042328297 20.9966954318 0.138521519452 0.130984121546 7.02846593027
326 178.116816477 -56.785405714 114.2 7.12556495283e-05 22.1048772985 20.9977194185 0.131546778949 0.124388898931 7.02113650653
327 180.877306226 -55.0489861333 110.5 5.86502985135e-05 22.104751874 20.9937092347 0.202940483876 0.191897844549 7.0306978697
328 183.417517692 -53.2614657197 103.4 0.0 22.1066686237 20.9876748325 0.349065929875 0.330072138734 7.02821238001
329 185.763713614 -51.4302182867 102.8 0.0 22.1068244694 20.9871345722 0.361858896129 0.342168998871 7.02811147804
330 187.939286684 -49.5614664305 102.2 0.0 22.1082255321 20.9877677474 0.375971053131 0.355513268378 7.01556957495
331 189.964893236 -47.6604712527 108.3 4.43765027698e-05 22.1059587004 20.9924742183 0.247816417236 0.234331935173 7.02369003883
332 191.85868149 -45.7316946914 111.2 5.62519286232e-05 22.1058969073 20.9955381065 0.190372971073 0.180014170222 7.01765897871
333 193.636556972 -43.7789359951 105.9 0.0 22.1061923088 20.9900472344 0.296712508257 0.280567433851 7.02698426006
334 195.312451782 -41.8054452519 94.0 0.0 22.1088100477 20.9784381944 0.558170779683 0.527798926394 7.03058364836
335 196.898579779 -39.8140172611 94.4 0.0 22.1083997792 20.9785519778 0.548539807685 0.518692006316 7.03363361842
336 198.405669144 -37.8070689322 101.0 0.0 22.1082831874 20.9864266971 0.401676318496 0.379819828227 7.01794556516
337 199.843169307 -35.7867030647 109.5 4.7173264095e-05 22.1054590933 20.9933038123 0.223388497382 0.21123321639 7.02591358399
338 201.219432292 -33.7547609661 102.6 0.0 22.1084018369 20.9883960092 0.367665033042 0.347659205347 7.01283173192
339 202.541870187 -31.7128659676 80.5 0.0 22.1121539197 20.963281378 0.898174517825 0.849301976167 7.03544368704
340 203.817091096 -29.6624595411 106.8 3.29325848182e-05 22.1070133029 20.9918234776 0.279157039486 0.263967214156 7.01665303493
341 205.051016219 -27.6048314139 108.4 4.12892616579e-05 22.1067476841 20.9933293219 0.246601273064 0.233182910873 7.01557311179
342 206.248980606 -25.5411447859 94.4 0.0 22.1092493969 20.9793553651 0.549389425367 0.519495393589 7.02513159401
343 207.415819928 -23.4724576467 59.3 0.0 22.1194101302 20.9340283971 1.56913666338 1.48375493029 7.03695686796
344 208.555945425 -21.3997408403 98.5 0.0 22.1088926941 20.9840415617 0.456711541563 0.431860409185 7.01811035151
345 209.673408847 -19.3238935626 29.2 0.0 22.1374051799 20.8673372451 3.12549092263 2.95542298785 7.0215927215
346 210.771959022 -17.2457567606 25.8 0.0 22.1357570925 20.8511517138 3.39265856266 3.20805318403 7.066073423
347 211.855091417 -15.1661248482 26.7 0.0 22.1352540166 20.8547274972 3.3176977098 3.13717119038 7.06341617566
362 228.268540176 15.7080076248 102.7 0.0 22.107670085 20.9878191807 0.364817867056 0.344966962747 7.01989940892
363 229.506279308 17.7083393901 111.4 5.99915564828e-05 22.1050211557 20.9949223285 0.185595201477 0.175496374317 7.02595990616
364 230.780752539 19.6956571752 111.6 6.17761802695e-05 22.1046869443 20.994818243 0.181365971267 0.171497270018 7.02885023934
365 232.09612883 21.668559471 116.0 7.43682450823e-05 22.104784401 20.9994794166 0.0974944548216 0.0921894704225 7.01811540584
366 233.456880547 23.6255080241 115.8 7.50312476334e-05 22.1048375827 20.9993258102 0.101294785766 0.095783013233 7.0180200269
367 234.867817759 25.5648087542 113.2 7.0969983802e-05 22.1058069284 20.9975592602 0.151574794184 0.143327125946 7.01406724422
368 236.334123151 27.4845902424 111.4 6.71447223627e-05 22.105335331 20.9952194086 0.185909376815 0.175793454371 7.02281871572
369 237.861386791 29.3827796141 113.4 7.51274723354e-05 22.104713477 20.9967338802 0.146648204187 0.138668607431 7.02454842565
370 239.455639418 31.2570754854 108.4 5.13360210076e-05 22.1054667282 20.9921180669 0.245320317224 0.231971655928 7.0283778914
371 241.123382324 33.1049177765 113.4 7.94461505415e-05 22.1049357906 20.996944097 0.146870517805 0.138878824256 7.02232599096
372 242.871611112 34.9234542382 104.2 0.0 22.1076348047 20.9894990944 0.333296209909 0.315160499554 7.01662196621
373 244.707829455 36.7095036675 110.5 7.23506123028e-05 22.1058961367 20.9947912344 0.204084746558 0.192979844248 7.01925640079
374 246.640047628 38.4595159967 110.7 7.65008538509e-05 22.1054088795 20.9945441555 0.199670775104 0.188806051066 7.02367138764
375 248.676758819 40.1695297532 107.7 0.0 22.1072132795 20.9930041037 0.261134763006 0.24692558725 7.01254946609
376 250.826884113 41.8351278507 110.6 8.11426655533e-05 22.1056661086 20.9946806037 0.201890473794 0.190904968867 7.02132760949
377 253.099674669 43.4513933263 108.3 0.0 22.1062365804 20.992736978 0.248094297256 0.234594694855 7.02091217516
378 255.504557107 45.0128675243 110.1 8.38416986929e-05 22.1058194959 20.9942902711 0.211882901061 0.20035367628 7.02093508904
379 258.050905875 46.5135143905 113.2 0.000105579552505 22.1055473497 20.997313806 0.151315215454 0.143081671722 7.01666004179
380 260.747725175 47.9466960079 106.9 0.0 22.1057424612 20.9907323683 0.275853935182 0.260843842298 7.02912327453
381 263.603223619 49.3051661022 109.6 8.75678831388e-05 22.1062314434 20.9941419929 0.222178672682 0.210089222113 7.01796349355
382 266.624269313 50.5810901338 111.5 0.000114036324047 22.1050852737 20.9950889754 0.183710936811 0.173714638503 7.02509260798
383 269.815722499 51.7661019845 110.6 0.000112055058096 22.1060126041 20.9950082452 0.202236969247 0.191232610397 7.01786495064
384 273.179659918 52.8514081116 108.4 0.0 22.1068329109 20.9934099112 0.246686499845 0.233263500193 7.01472176727
385 276.714530222 53.8279493258 112.7 0.00013417063347 22.1043676669 20.9956752638 0.159748086715 0.151055683549 7.02956951173
386 280.414312218 54.6866273319 114.7 0.000139359431461 22.1049325687 20.9982878758 0.122115479205 0.115470786301 7.01948132151
387 284.267782907 55.4185970526 109.1 0.0 22.1066949079 20.9940399692 0.232571155 0.219916216305 7.01448297936
388 288.258030941 56.0156162744 111.5 0.000141448339403 22.1048910266 20.9949052979 0.183516689651 0.173530960951 7.02703506604
389 292.362360097 56.4704320759 110.8 0.000142219153259 22.1065090708 20.9956911696 0.198810268827 0.187992367681 7.01245127334
390 296.552703193 56.7771709753 109.4 0.0 22.1060760029 20.9937791989 0.225989392921 0.213692588903 7.01997617979
391 300.796602439 56.9316902187 114.2 0.00014387730075 22.1044167513 20.9972839311 0.131086231703 0.12395341153 7.02574045825
392 305.058714014 56.9318449771 113.2 0.000144628635277 22.1060292037 20.9977694407 0.151797069395 0.143537306453 7.01184760899
393 309.302685639 56.7776330825 111.6 0.000145354286697 22.1063187356 20.9963612434 0.182997762635 0.17304027041 7.01254158478
394 313.493169511 56.4711951763 110.1 0.0 22.105004618 20.9935197334 0.211068023182 0.199583138507 7.02908313319
395 317.597700411 56.0166702472 112.3 0.000146902001234 22.1056858519 20.9965016088 0.168787070569 0.159602827447 7.0172882645
396 321.588201205 55.4199286449 113.6 0.000147681851765 22.1046253727 20.9968587758 0.142733715829 0.134967118876 7.02498455394
397 325.441964327 54.6882209155 114.1 0.000148433972158 22.1049680652 20.9977017362 0.133539843149 0.126273514148 7.02045050208
398 329.142066801 53.8297876866 112.9 0.000149127255901 22.1061197158 20.9975414759 0.157650006143 0.149071766236 7.01161246648
399 332.677274628 52.8534731953 112.8 0.000149846994876 22.1051067761 20.996478951 0.158561277855 0.149933452746 7.02195511367
400 336.041556883 51.7683755432 111.6 0.000130105172477 22.104666569 20.9947989764 0.18134559596 0.171478003396 7.02905405178
401 339.233354099 50.5835542462 109.2 0.0 22.1051678683 20.9927042724 0.229054676481 0.216591080602 7.0295170495
402 342.254736617 49.3078035608 107.7 0.0 22.1060301482 20.9918853504 0.259951631688 0.245806833882 7.02437220061
403 345.110559916 47.9494905816 103.5 0.0 22.1064410914 20.9875738973 0.346739342436 0.327872148342 7.03024649835
404 347.807688784 46.5164509858 106.5 0.0 22.1072606188 20.9917249683 0.285512579959 0.269976929391 7.01488804483
405 350.354329758 45.0159322441 102.2 0.0 22.1075189833 20.9870996441 0.375264504291 0.354845165115 7.02263118952
406 352.759485891 43.4545735024 101.4 0.0 22.1087779605 20.9873615714 0.393588185534 0.372171796389 7.01201516539
407 355.032531248 41.8384119953 99.2 0.0 22.1084968793 20.9845040074 0.440938518532 0.41694564667 7.02030010774
408 357.182892598 40.1729075006 97.7 0.0 22.1075091104 20.9817696963 0.473036291823 0.44729687769 7.03398445218
409 359.219821628 38.4629780247 91.1 0.0 22.1092485481 20.9751501593 0.626656663194 0.59255827444 7.03398156638
410 1.15224019666 36.7130416098 83.5 0.0 22.1132763775 20.9686660492 0.819844000041 0.775233671814 7.01521520233
411 2.98864241481 34.9270605955 73.0 0.0 22.1149340924 20.9543548098 1.11331979178 1.05274050922 7.03154014299
412 4.73703955643 33.1085858293 76.4 0.0 22.1152111151 20.9599956384 1.01474432223 0.959528845526 7.01765826615
413 6.40493631531 31.2607992111 55.5 0.0 22.1233160685 20.9298967187 1.71685115293 1.62343180309 7.01366938466
414 7.99932930022 29.3865536104 54.2 0.0 22.1237051057 20.9274640227 1.76870867297 1.67246758999 7.01541357827
415 9.52672077342 27.488409657 47.2 0.0 22.126425032 20.9136964058 2.07171503887 1.9589864126 7.02087113371
416 10.9931423842 25.5686692212 37.9 0.0 22.1283469715 20.8895851221 2.55015092164 2.41138907227 7.05281196898
417 12.404185048 23.6294056111 54.1 0.0 22.1212606517 20.9249343766 1.77027432621 1.67394805104 7.04033910801
418 13.7650322398 21.6724906095 37.8 0.0 22.1294583287 20.8903238356 2.55699932948 2.41786483638 7.04226011741
419 15.0804947281 19.6996186435 30.0 0.0 22.1355825709 20.86880743 3.06497629732 2.89820115641 7.03375061624
420 16.355045525 17.7123282536 24.7 0.0 22.1344855131 20.8448010884 3.48600074679 3.29631632206 7.08869444621
421 17.5928541632 15.7120212047 22.8 0.0 22.1392322716 20.839831975 3.66455803663 3.46515773997 7.05873664374
436 34.0065913854 -15.1619637703 60.0 0.0 22.1180128723 20.9340937681 1.54225662038 1.4583375162 7.04815357102
437 35.0896962954 -17.2415979032 78.4 0.0 22.1139171967 20.961825442 0.957336883321 0.905245128565 7.02427844361
438 36.1882122164 -19.3197384753 89.4 0.0 22.1106059867 20.9742080024 0.668918392733 0.632520408414 7.02506662244
439 37.3056341547 -21.3955911551 100.8 0.0 22.1073822123 20.9853405413 0.405079551786 0.383037880734 7.0274494704
440 38.4457103835 -23.4683150998 103.9 0.0 22.1073755032 20.9889132291 0.339297765419 0.320835491277 7.0199353823
441 39.6124919943 -25.5370112428 107.7 0.0 22.1068770773 20.9926861954 0.260798560828 0.246607678905 7.01590756962
442 40.8103894422 -27.600708893 107.1 0.0 22.1068963581 20.9920443318 0.27294900395 0.258096977644 7.01711745932
443 42.0442374865 -29.6583502675 102.8 0.0 22.1071587704 20.9874506828 0.362193197124 0.342485109482 7.02476778975
444 43.3193700884 -31.7087723816 105.2 0.0 22.1060340275 20.9891139558 0.310955328401 0.294035256701 7.03023256029
445 44.6417071816 -33.75068579 98.2 0.0 22.1078928343 20.9827356901 0.462335395329 0.437178251121 7.0288698335
446 46.0178553865 -35.7826493527 89.5 0.0 22.1103271293 20.974076411 0.666211952716 0.629961234435 7.02757967169
447 47.4552250513 -37.8030401359 108.0 0.0 22.1061506045 20.9923279221 0.254031827059 0.240209144713 7.02246878267
448 48.9621661729 -39.8100173091 110.3 0.0 22.1055136423 20.9942155006 0.207636080105 0.196337938404 7.02353559906
449 50.548125811 -41.8014786448 112.4 0.000148351984896 22.1061206287 20.9970178965 0.167289072573 0.158186340302 7.01272137235
450 52.223829392 -43.7750079216 113.4 0.000147629535804 22.1044421839 20.996477349 0.146376911094 0.138412076262 7.02726119648
451 54.0014875796 -45.7278111683 103.9 0.0 22.106892257 20.9884562778 0.338814519197 0.320378540024 7.02476666206
452 55.8950287875 -47.6566392954 103.5 0.0 22.1064390174 20.9875719361 0.346737268418 0.327870187178 7.03026725067
453 57.9203543275 -49.5576942589 105.4 0.0 22.1066714014 20.9899410675 0.307468347028 0.290738013111 7.02338098134
454 60.0956076645 -51.4265155745 108.6 0.0 22.1057424521 20.9925965883 0.241593325865 0.228447462061 7.02515663336
455 62.4414398594 -53.257843888 112.0 0.000143757626925 22.10593324 20.9964194676 0.174843126666 0.165329354206 7.01549080319
456 64.9812379727 -55.04545872 110.2 0.0 22.1065906125 20.9951266977 0.210682639889 0.199218725149 7.01300268402
457 67.7412589539 -56.7819887537 109.1 0.0 22.1059700002 20.993354506 0.23184624726 0.219230753107 7.02172633626
458 70.7505754948 -58.4586962696 108.8 0.0 22.1063576332 20.9933956952 0.238213156424 0.225251218427 7.01854459362
459 74.0406888873 -60.0652431773 109.5 0.0 22.1054154045 20.9932625007 0.223344808575 0.21119190483 7.02635048874
460 77.644598154 -61.5894567764 109.4 0.0 22.106447713 20.9941306831 0.226361103058 0.214044073105 7.01626202736
461 81.5950435641 -63.0171304044 112.4 0.000133728616088 22.1044798884 20.995466434 0.165648332201 0.156634877849 7.0291196033
462 85.9215952104 -64.3319189751 112.8 0.000129367240382 22.1045198578 20.9959239688 0.157974359533 0.149378470522 7.02782339612
463 87.6897801665 -67.5624287587 111.7 0.000124770133895 22.1059633117 20.996130987 0.180697446093 0.170865121432 7.01586590717
464 93.1631116398 -68.6886537904 112.4 0.000121751695045 22.1044996876 20.9954851559 0.165668131392 0.156653599704 7.02892155527
